docID,sentenceID,sub_dep,subid,sub_word,sub_POS,Title,Region,Country,Century,Year,Macro_Region,ORSCORE,Genre
sp18arjd,56,nsubj,1a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,56,nsubj,14a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,56,nsubj,25a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,57,nsubj,5a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,58,nsubj,1a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,58,nsubj,13a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,59,nsubj,6a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,2a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,8a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,10a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,22a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,29a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,45a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,53a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,59a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,66a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,72a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,62,nsubj,81a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,63,nsubj,2a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,63,nsubj,7a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,63,nsubj,10a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,64,nsubj,5,tu,OVERT,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,65,nsubj,15a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,68,nsubj,16a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,68,nsubj,23a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,68,nsubj,60a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,72,nsubj,15a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,76,nsubj,15a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,76,nsubj,20a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,77,nsubj,20a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,78,nsubj,11a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,81,nsubj,9a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,81,nsubj,17a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,83,nsubj,14a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,84,nsubj,15a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,85,nsubj,14a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,86,nsubj,6a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,86,nsubj,8a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,88,nsubj,8a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,88,nsubj,18a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,89,nsubj,7a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,89,nsubj,13a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,90,nsubj,7a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,90,nsubj,10a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,91,nsubj,18a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,92,nsubj,7a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18arjd,96,nsubj,15a,0,NULL,Abeja racional en el jardin de los donayres,Peninsular,Spain,18,1756,Spain,0.61,LIT
sp18eau,4,nsubj,6a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,4,nsubj,20a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,4,nsubj,25a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,4,nsubj,29a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,4,nsubj,57a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,4,nsubj,75a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,4,nsubj,101a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,4,nsubj,158,yo,OVERT,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,4,nsubj,194,ellos,OVERT,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,5,nsubj,5,yo,OVERT,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,5,nsubj,88,ellos,OVERT,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,5,nsubj,116a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,12,nsubj,5a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,13,nsubj,28a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,13,nsubj,30a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,13,nsubj,62a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,13,nsubj,70a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,15,nsubj,43a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,15,nsubj,61a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,15,nsubj,74a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,15,nsubj,74a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,15,nsubj,104a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,16,nsubj,1a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,16,nsubj,54a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,18,nsubj,8a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,18,nsubj,17a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,18,nsubj,45a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,19,nsubj,3,yo,OVERT,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,19,nsubj,45a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,24,nsubj,20,yo,OVERT,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,24,nsubj,38a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,27,nsubj,25a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,28,nsubj,4a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,29,nsubj,10a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,29,nsubj,77a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,29,nsubj,85a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,30,nsubj,2a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,30,nsubj,4a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,30,nsubj,26a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,30,nsubj,39a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,30,nsubj,43a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,35,nsubj,8a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,35,nsubj,20a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,35,nsubj,28a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,37,nsubj,21a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,37,nsubj,23a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,38,nsubj,3a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,40,nsubj,2a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,40,nsubj,9a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,40,nsubj,45a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,41,nsubj,4a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,44,nsubj,1a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,45,nsubj,37a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,45,nsubj,70a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,46,nsubj,6a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,47,nsubj,33a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,47,nsubj,55a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,47,nsubj,64a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,47,nsubj,73a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,47,nsubj,82a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,47,nsubj,97a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,47,nsubj,108a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,47,nsubj,134a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,47,nsubj,150a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,49,nsubj,6a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,49,nsubj,10a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,49,nsubj,98a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,50,nsubj,4a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,50,nsubj,27a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,50,nsubj,34a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,52,nsubj,18,ÃƒÂ©l,OVERT,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,53,nsubj,27,ÃƒÂ©l,OVERT,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,55,nsubj,18a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,56,nsubj,1a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,56,nsubj,12a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,56,nsubj,24a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,59,nsubj,9a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,60,nsubj,13a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,60,nsubj,18,yo,OVERT,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,60,nsubj,34a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,60,nsubj,34a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,68,nsubj,27a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,68,nsubj,30a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,68,nsubj,59a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,77,nsubj,6a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,77,nsubj,13a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,77,nsubj,18a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,77,nsubj,26a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,77,nsubj,41a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp18eau,78,nsubj,4a,0,NULL,El apologista universal,Peninsular,Spain,18,1786,Spain,0.74,DOC
sp19cpc,6,nsubj,7a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,7,nsubj,6a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,7,nsubj,10,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,12,nsubj,14a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,12,nsubj,18a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,16,nsubj,3a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,19,nsubj,9a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,20,nsubj,3,TÃƒÂº,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,22,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,24,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,25,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,25,nsubj,8a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,30,nsubj,9a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,35,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,36,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,37,nsubj,5a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,39,nsubj,3a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,41,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,42,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,42,nsubj,6a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,42,nsubj,12a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,42,nsubj,21a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,45,nsubj,8a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,47,nsubj,5a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,49,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,51,nsubj,1,Yo,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,53,nsubj,7a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,55,nsubj,8a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,57,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,59,nsubj,11a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,60,nsubj,3a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,62,nsubj,5a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,63,nsubj,14a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,65,nsubj,10a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,67,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,69,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,83,nsubj,3a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,85,nsubj,3a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,85,nsubj,11a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,85,nsubj,30a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,85,nsubj,30a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,87,nsubj,3a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,92,nsubj,4a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,93,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,97,nsubj,3a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,107,nsubj,5a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,109,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,110,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,113,nsubj,9a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,113,nsubj,11a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,114,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,117,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,131,nsubj,5a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,133,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,134,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,137,nsubj,8a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,138,nsubj,8a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,140,nsubj,4a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,152,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,152,nsubj,6,usted,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,154,nsubj,4a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,158,nsubj,1,Yo,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,164,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,169,nsubj,2,usted,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,171,nsubj,3,usted,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,175,nsubj,1,Yo,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,175,nsubj,10a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,177,nsubj,1,Yo,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,179,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,181,nsubj,6,usted,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,184,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,184,nsubj,15a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,186,nsubj,15a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,191,nsubj,3a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,195,nsubj,1,Yo,OVERT,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,205,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,207,nsubj,1a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,208,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,209,nsubj,2a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,209,nsubj,6a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
sp19cpc,209,nsubj,11a,0,NULL,4 por 100 :comedia en un acto y en prosa,Peninsular,Spain,19,1885,Spain,2.35,LIT
